Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.150-192.168.137.1-61553-53-17,192.168.137.150,61553,192.168.137.1,53,17,17/10/2022 10:24:59 AM,59579,1,1,39.0,135.0,39.0,39.0,39.0,0.0,135.0,135.0,135.0,0.0,2920.492119706608,33.568874939156416,59579.0,0.0,59579.0,59579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,16.784437469578208,16.784437469578208,39.0,135.0,71.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,1.0,106.5,39.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.253-51.145.143.28-57198-443-6,192.168.137.253,57198,51.145.143.28,443,6,17/10/2022 10:40:31 AM,62696,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.899961720045933,62696.0,0.0,62696.0,62696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15.949980860022968,15.949980860022968,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,454,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
35.81.189.105-192.168.137.242-443-46517-6,35.81.189.105,443,192.168.137.242,46517,6,17/10/2022 10:43:40 AM,17986,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.19759813188035,17986.0,0.0,17986.0,17986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,32,55.59879906594018,55.59879906594018,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,191,1818,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.174-23.36.85.188-4914-443-6,192.168.137.174,4914,23.36.85.188,443,6,14/10/2022 01:32:14 PM,45065049,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0443802912540936,0.0887605825081872,15021683.0,25972763.503066745,45012447.0,26209.0,45038656.0,45038656.0,0.0,45038656.0,45038656.0,45038840.0,45038840.0,0.0,45038840.0,45038840.0,0,0,0,0,40,64,0.0443802912540936,0.0443802912540936,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,4,0,0,0,1.0,0.75,1.0,0.0,0,0,0,0,0,0,2,2,2,0,511,501,1,20,26209.0,0.0,26209.0,26209.0,45012447.0,0.0,45012447.0,45012447.0,BruteForce
192.168.137.147-8.8.8.8-53-50195-17,192.168.137.147,53,8.8.8.8,50195,17,17/10/2022 10:42:33 AM,9980730,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20038614409968,9980730.0,0.0,9980730.0,9980730.0,9980730.0,9980730.0,0.0,9980730.0,9980730.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0.20038614409968,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,9980730.0,0.0,9980730.0,9980730.0,BruteForce
192.168.137.23-52.91.195.103-24145-8811-17,192.168.137.23,24145,52.91.195.103,8811,17,17/10/2022 10:48:54 AM,1948614,5,0,780.0,0.0,156.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,400.2845099131998,2.565926345597435,487153.5,306903.01071239647,909926.0,216331.0,1948614.0,487153.5,306903.01071239647,909926.0,216331.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2.565926345597435,0.0,156.0,156.0,156.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,187.2,156.0,0.0,0,0,0,780,5,400,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.203-54.153.101.7-27754-32100-17,192.168.137.203,27754,54.153.101.7,32100,17,17/10/2022 10:23:15 AM,41760572,5,5,196.0,68.0,48.0,4.0,39.2,19.677398201998148,20.0,12.0,13.6,3.5777087639996634,6.321752489405556,0.2394603215683922,4640063.555555556,12710607.0232317,38487862.0,178.0,41692245.0,10423061.25,18774700.380130265,38556074.0,178.0,41642125.0,10410531.25,18782760.416128885,38556189.0,21762.0,0,0,0,0,40,40,0.1197301607841961,0.1197301607841961,4.0,48.0,24.363636363636363,19.221200416585468,369.4545454545454,0,0,0,0,0,0,0,0,1.0,26.8,39.2,13.6,0,0,0,144,6,128,2,98,2,34,0,0,4,8,3204383.0,0.0,3204383.0,3204383.0,38487862.0,0.0,38487862.0,38487862.0,BruteForce
192.168.137.203-34.235.4.153-20799-32100-17,192.168.137.203,20799,34.235.4.153,32100,17,17/10/2022 10:29:35 AM,41707805,5,5,196.0,68.0,48.0,4.0,39.2,19.677398201998148,20.0,12.0,13.6,3.5777087639996634,6.32975051072575,0.2397632769214299,4634200.555555556,12737003.358545968,38548591.0,4.0,41696106.0,10424026.5,18776836.55333064,38560245.0,4.0,41633451.0,10408362.75,18786563.33152695,38560290.0,19011.0,0,0,0,0,40,40,0.1198816384607149,0.1198816384607149,4.0,48.0,24.363636363636363,19.221200416585468,369.4545454545454,0,0,0,0,0,0,0,0,1.0,26.8,39.2,13.6,0,0,0,144,6,133,2,98,2,34,0,0,4,8,3147515.0,0.0,3147515.0,3147515.0,38548591.0,0.0,38548591.0,38548591.0,BruteForce
192.168.137.253-163.172.150.183-47065-123-17,192.168.137.253,47065,163.172.150.183,123,17,17/10/2022 10:46:25 AM,105180,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,912.7210496292072,19.01502186727515,105180.0,0.0,105180.0,105180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,9.507510933637574,9.507510933637574,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-19122-32100-17,192.168.137.173,19122,47.112.162.49,32100,17,17/10/2022 10:25:47 AM,246453,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,97.38165086243625,8.115137571869687,246453.0,0.0,246453.0,246453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.057568785934843,4.057568785934843,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-13943-32100-17,192.168.137.173,13943,47.112.162.49,32100,17,17/10/2022 10:38:11 AM,247828,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,96.84135771583516,8.070113142986266,247828.0,0.0,247828.0,247828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.035056571493133,4.035056571493133,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.173-53-47512-17,192.168.137.1,53,192.168.137.173,47512,17,17/10/2022 10:32:16 AM,14241,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,6038.901762516677,140.43957587248087,14241.0,0.0,14241.0,14241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,70.21978793624044,70.21978793624044,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-27243-32100-17,192.168.137.173,27243,47.112.162.49,32100,17,17/10/2022 10:28:25 AM,263140,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,91.20620202173748,7.6005168351447905,263140.0,0.0,263140.0,263140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.8002584175723952,3.8002584175723952,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.36-46.22.24.205-48055-123-17,192.168.137.36,48055,46.22.24.205,123,17,17/10/2022 10:33:05 AM,106028,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,905.4212094918324,18.862941864413173,106028.0,0.0,106028.0,106028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,9.431470932206588,9.431470932206588,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.173-53-45117-17,192.168.137.1,53,192.168.137.173,45117,17,17/10/2022 10:45:10 AM,10746,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,8002.977852224083,186.11576400521125,10746.0,0.0,10746.0,10746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,93.05788200260562,93.05788200260562,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.153-8.208.8.243-60638-53-17,192.168.137.153,60638,8.208.8.243,53,17,17/10/2022 10:24:53 AM,103373,1,1,35.0,511.0,35.0,35.0,35.0,0.0,511.0,511.0,511.0,0.0,5281.843421396303,19.347411799986457,103373.0,0.0,103373.0,103373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,9.673705899993228,9.673705899993228,35.0,511.0,193.66666666666663,274.81872813426185,75525.33333333333,0,0,0,0,0,0,0,0,1.0,290.5,35.0,511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.140-54.191.3.239-26565-32100-17,192.168.137.140,26565,54.191.3.239,32100,17,17/10/2022 11:56:02 AM,44048770,2,2,96.0,24.0,48.0,48.0,48.0,0.0,12.0,12.0,12.0,0.0,2.7242531403260526,0.0908084380108684,14682923.333333332,25275390.33373717,43868429.0,83046.0,43951475.0,43951475.0,0.0,43951475.0,43951475.0,43965724.0,43965724.0,0.0,43965724.0,43965724.0,0,0,0,0,16,16,0.0454042190054342,0.0454042190054342,12.0,48.0,33.6,19.71801207018598,388.8,0,0,0,0,0,0,0,0,1.0,42.0,48.0,12.0,0,0,0,0,0,0,2,96,2,24,0,0,1,8,83046.0,0.0,83046.0,83046.0,43868429.0,0.0,43868429.0,43868429.0,BruteForce
192.168.137.201-8.8.8.8-53376-53-17,192.168.137.201,53376,8.8.8.8,53,17,14/10/2022 01:32:57 PM,38584,1,1,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,2073.3982998133943,51.834957495334855,38584.0,0.0,38584.0,38584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,25.917478747667428,25.917478747667428,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,56.0,32.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.23-192.168.137.1-57117-53-17,192.168.137.23,57117,192.168.137.1,53,17,17/10/2022 10:30:10 AM,9137734,1,4,40.0,160.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,21.887264391806543,0.5471816097951636,2284433.5,1515976.6662932732,3082156.0,10907.0,0.0,0.0,0.0,0.0,0.0,9126827.0,3042275.6666666665,36460.68636673388,3082156.0,3010650.0,0,0,0,0,8,32,0.1094363219590327,0.4377452878361309,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,4.0,48.0,40.0,40.0,0,0,0,0,0,0,0,13,1,53,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.23-192.168.137.1-39716-53-17,192.168.137.23,39716,192.168.137.1,53,17,17/10/2022 10:30:03 AM,9057511,1,4,40.0,160.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,22.081121402999123,0.5520280350749781,2264377.75,1502788.5051967837,3055095.0,10715.0,0.0,0.0,0.0,0.0,0.0,9046796.0,3015598.6666666665,39531.54692563059,3055095.0,2976032.0,0,0,0,0,8,32,0.1104056070149956,0.4416224280599825,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,4.0,48.0,40.0,40.0,0,0,0,0,0,0,0,13,1,53,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-3.221.182.58-23143-32100-17,192.168.137.173,23143,3.221.182.58,32100,17,17/10/2022 10:39:14 AM,59154,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,405.720661324678,33.81005511038983,59154.0,0.0,59154.0,59154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,16.905027555194916,16.905027555194916,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-16659-32100-17,192.168.137.173,16659,47.112.162.49,32100,17,17/10/2022 10:50:01 AM,266717,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,89.98301570578553,7.498584642148795,266717.0,0.0,266717.0,266717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.749292321074397,3.749292321074397,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.201-224.0.0.251-5353-5353-17,192.168.137.201,5353,224.0.0.251,5353,17,14/10/2022 01:32:11 PM,15089478,21,0,1714.0,0.0,367.0,28.0,81.6190476190476,80.85572100382025,0.0,0.0,0.0,0.0,113.5890850564877,1.391698241648916,754473.9,1059030.644863793,4096646.0,2.0,15089478.0,754473.9,1059030.644863793,4096646.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168,0,1.391698241648916,0.0,28.0,367.0,80.45454545454545,79.09591963031028,6256.164502164502,0,0,0,0,0,0,0,0,0.0,84.28571428571429,81.61904761904762,0.0,0,0,0,1374,14,378,5,428,0,0,0,0,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.206-3.227.176.159-40776-80-6,192.168.137.206,40776,3.227.176.159,80,6,17/10/2022 10:21:07 AM,259493,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.707336999456634,259493.0,0.0,259493.0,259493.0,259493.0,259493.0,0.0,259493.0,259493.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,7.707336999456634,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1386,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.147-8.8.8.8-53-44289-17,192.168.137.147,53,8.8.8.8,44289,17,17/10/2022 10:43:24 AM,9978906,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004227717948239,9978906.0,0.0,9978906.0,9978906.0,9978906.0,9978906.0,0.0,9978906.0,9978906.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0.2004227717948239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,9978906.0,0.0,9978906.0,9978906.0,BruteForce
51.145.143.28-192.168.137.223-443-60001-6,51.145.143.28,443,192.168.137.223,60001,6,14/10/2022 01:32:51 PM,4773,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0236748376283,4773.0,0.0,4773.0,4773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,209.5118374188141,209.5118374188141,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1904,454,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.186-53-56466-17,192.168.137.1,53,192.168.137.186,56466,17,17/10/2022 10:21:42 AM,5113784,4,0,394.0,0.0,103.0,94.0,98.5,5.196152422706632,0.0,0.0,0.0,0.0,77.04666446607835,0.7821996392495264,1704594.6666666665,2855314.5741725788,5001108.0,5631.0,5113784.0,1704594.6666666665,2855314.5741725788,5001108.0,5631.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.7821996392495264,0.0,94.0,103.0,99.4,4.929503017546495,24.3,0,0,0,0,0,0,0,0,0.0,124.25,98.5,0.0,0,0,0,0,0,0,4,394,0,0,0,0,3,8,5631.0,0.0,5631.0,5631.0,5001108.0,0.0,5001108.0,5001108.0,BruteForce
192.168.137.96-172.217.165.10-45821-443-6,192.168.137.96,45821,172.217.165.10,443,6,17/10/2022 10:49:48 AM,214562,9,11,8844.0,5865.0,5184.0,0.0,982.6666666666666,1865.43594100682,1904.0,0.0,533.1818181818181,755.3005783371038,68553.61154351656,93.21315051127412,11292.736842105262,15411.793261590672,52544.0,0.0,214562.0,26820.25,31402.33651793628,75039.0,264.0,146294.0,14629.4,20204.949262770027,48953.0,0.0,0,0,0,0,296,360,41.94591773007336,51.26723278120077,0.0,5184.0,700.4285714285714,1323.9866151675617,1752940.557142857,0,2,0,8,19,0,0,0,1.0,735.45,982.6666666666666,533.1818181818181,0,0,0,14709,9,112737,0,0,0,0,29200,337,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-13895-32100-17,192.168.137.173,13895,47.112.162.49,32100,17,17/10/2022 11:56:35 AM,305320,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,78.60605266605529,6.550504388837941,305320.0,0.0,305320.0,305320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.2752521944189703,3.2752521944189703,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.89-192.168.137.233-51840-80-6,192.168.137.89,51840,192.168.137.233,80,6,17/10/2022 10:25:17 AM,7004882,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710303185692492,2334960.6666666665,1530405.720201128,4003813.0,997205.0,7004882.0,2334960.6666666665,1530405.720201128,4003813.0,997205.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,0.5710303185692492,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.242-8.8.8.8-58813-53-17,192.168.137.242,58813,8.8.8.8,53,17,17/10/2022 10:38:12 AM,34098,1,1,33.0,234.0,33.0,33.0,33.0,0.0,234.0,234.0,234.0,0.0,7830.371282773182,58.65446653762683,34098.0,0.0,34098.0,34098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,29.327233268813416,29.327233268813416,33.0,234.0,100.0,116.04740410711476,13467.0,0,0,0,0,0,0,0,0,1.0,150.0,33.0,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-26109-32100-17,192.168.137.173,26109,47.112.162.49,32100,17,17/10/2022 10:40:48 AM,268975,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,89.22762338507296,7.435635282089413,268975.0,0.0,268975.0,268975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.7178176410447055,3.7178176410447055,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.147-114.114.114.114-53-33867-17,192.168.137.147,53,114.114.114.114,33867,17,17/10/2022 10:46:40 AM,10019797,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996048422937111,10019797.0,0.0,10019797.0,10019797.0,10019797.0,10019797.0,0.0,10019797.0,10019797.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0.1996048422937111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,10019797.0,0.0,10019797.0,10019797.0,BruteForce
192.168.137.173-47.112.162.49-24564-32100-17,192.168.137.173,24564,47.112.162.49,32100,17,17/10/2022 10:23:28 AM,250684,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,95.73806066601776,7.978171722168147,250684.0,0.0,250684.0,250684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.9890858610840736,3.9890858610840736,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.242-100.21.21.34-45927-443-6,192.168.137.242,45927,100.21.21.34,443,6,17/10/2022 10:43:41 AM,80144,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.43262128169295,40072.0,46934.91970803828,73260.0,6884.0,6884.0,6884.0,0.0,6884.0,6884.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,24.955080854461965,12.477540427230982,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1818,202,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.186-53-33019-17,192.168.137.1,53,192.168.137.186,33019,17,17/10/2022 10:47:01 AM,5000467,4,0,212.0,0.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,42.3960402098444,0.7999252869781962,1666822.3333333335,2885757.4375398103,4999008.0,708.0,5000467.0,1666822.3333333335,2885757.4375398103,4999008.0,708.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.7999252869781962,0.0,53.0,53.0,53.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.25,53.0,0.0,0,0,0,0,0,0,4,212,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.174-130.211.26.229-4725-443-6,192.168.137.174,4725,130.211.26.229,443,6,14/10/2022 01:32:08 PM,45063523,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0443817941176059,0.0887635882352118,15021174.333333332,25977015.399175487,45016848.0,23232.0,45040080.0,45040080.0,0.0,45040080.0,45040080.0,45040291.0,45040291.0,0.0,45040291.0,45040291.0,0,0,0,0,40,64,0.0443817941176059,0.0443817941176059,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,4,0,0,0,1.0,0.75,1.0,0.0,0,0,0,0,0,0,2,2,2,0,510,273,1,20,23232.0,0.0,23232.0,23232.0,45016848.0,0.0,45016848.0,45016848.0,BruteForce
